gas_id,target_batch,model,budget,frozen_nrmse,light_nrmse,delta_nrmse,d_ref,reference_frozen_nrmse,drift_increase_test,n_reference,n_test
NOx,7,pls,2,0.321197698232573,0.1506651761653427,0.1705325220672303,3.197326087229401,0.3363432370265664,3.008320458196484,2,107
NOx,7,pls,5,0.321197698232573,0.142356516844875,0.178841181387698,2.9237421261334458,0.3144202048005181,3.008320458196484,5,107
NOx,7,pls,10,0.321197698232573,0.1238541553141081,0.1973435429184649,3.432132117833411,0.3551588874586354,3.008320458196484,10,107
NOx,7,pls,20,0.321197698232573,0.1236682926244556,0.19752940560811738,3.483447792647703,0.3592709530495732,3.008320458196484,20,107
NOx,7,pls,50,0.321197698232573,0.1248230751584567,0.1963746230741163,2.858039563621717,0.3091552784886522,3.008320458196484,50,107
NOx,7,random_forest,0,0.2928973370025678,0.2928973370025678,0.0,,,2.961369193124552,0,107
NOx,7,random_forest,2,0.2928973370025678,0.1660446119679955,0.12685272503457232,2.7765793495111484,0.279234269901065,2.961369193124552,2,107
NOx,7,random_forest,5,0.2928973370025678,0.1384760270956467,0.15442130990692113,2.736619587132887,0.2762797086326626,2.961369193124552,5,107
NOx,7,random_forest,10,0.2928973370025678,0.1224237233627369,0.17047361363983093,3.13276236180167,0.3055698752686525,2.961369193124552,10,107
NOx,7,random_forest,20,0.2928973370025678,0.122384160782827,0.17051317621974083,3.216526294066119,0.3117632471815009,2.961369193124552,20,107
NOx,7,random_forest,50,0.2928973370025678,0.1235172406925277,0.1693800963100401,2.686606799360282,0.2725818426574097,2.961369193124552,50,107
NOx,7,xgboost,0,0.2960575982009445,0.2960575982009445,0.0,,,2.824819100660505,0,107
NOx,7,xgboost,2,0.2960575982009445,0.1429544474876937,0.1531031507132508,3.546954066882797,0.3519539786702254,2.824819100660505,2,107
NOx,7,xgboost,5,0.2960575982009445,0.1338413572326006,0.16221624096834392,2.957912553236507,0.3063596090592145,2.824819100660505,5,107
NOx,7,xgboost,10,0.2960575982009445,0.1302444233476677,0.16581317485327682,3.207109836968541,0.3256485603424699,2.824819100660505,10,107
NOx,7,xgboost,20,0.2960575982009445,0.1390194371548462,0.15703816104609833,3.2986906681172368,0.332737314136459,2.824819100660505,20,107
NOx,7,xgboost,50,0.2960575982009445,0.1277952229315822,0.16826237526936233,2.627064225195584,0.2807505125788923,2.824819100660505,50,107
NOx,8,pls,0,0.3499082047556124,0.3499082047556124,0.0,,,3.126631381378548,0,105
NOx,8,pls,2,0.3499082047556124,0.2448335154194047,0.1050746893362077,5.134168689860228,0.5201327076662834,3.126631381378548,2,105
NOx,8,pls,5,0.3499082047556124,0.1542114940577017,0.1956967106979107,3.7762697985692415,0.4049927982875738,3.126631381378548,5,105
NOx,8,pls,10,0.3499082047556124,0.1455238103598089,0.2043843943958035,3.691583063292212,0.3978119815950248,3.126631381378548,10,105
NOx,8,pls,20,0.3499082047556124,0.1422057899834263,0.2077024147721861,3.343696900324917,0.3683137755540142,3.126631381378548,20,105
NOx,8,pls,50,0.3499082047556124,0.1415447551469001,0.2083634496087123,2.929455904067889,0.3331891642328906,3.126631381378548,50,105
NOx,8,random_forest,0,0.3212485860048769,0.3212485860048769,0.0,,,3.116448052483141,0,105
NOx,8,random_forest,2,0.3212485860048769,0.1777725566655729,0.14347602933930398,4.811904014804951,0.4535623729360311,3.116448052483141,2,105
NOx,8,random_forest,5,0.3212485860048769,0.1445874762305388,0.17666110977433808,3.550909089232127,0.3551540287434613,3.116448052483141,5,105
NOx,8,random_forest,10,0.3212485860048769,0.1397734485111637,0.1814751374937132,3.4860539722884702,0.3500927199773364,3.116448052483141,10,105
NOx,8,random_forest,20,0.3212485860048769,0.1336913813276325,0.18755720467724438,3.2965015625008918,0.3353000047914022,3.116448052483141,20,105
NOx,8,random_forest,50,0.3212485860048769,0.1330544013448316,0.18819418466004528,2.894066075513582,0.3038938435804351,3.116448052483141,50,105
NOx,8,xgboost,0,0.331020801748334,0.331020801748334,0.0,,,3.08898704196329,0,105
NOx,8,xgboost,2,0.331020801748334,0.1845022823788004,0.14651851936953358,4.671048879003823,0.459095401236708,3.08898704196329,2,105
NOx,8,xgboost,5,0.331020801748334,0.1465730663390011,0.18444773540933287,3.51297475094728,0.3653444007030356,3.08898704196329,5,105
NOx,8,xgboost,10,0.331020801748334,0.1428995150922618,0.1881212866560722,3.412234342263097,0.3571890383825227,3.08898704196329,10,105
NOx,8,xgboost,20,0.331020801748334,0.1375149597852388,0.19350584196309517,3.2811707098565672,0.3465788828026636,3.08898704196329,20,105
NOx,8,xgboost,50,0.331020801748334,0.1371757115705817,0.19384509017775228,2.8717756515316317,0.3134366206610212,3.08898704196329,50,105
NOx,9,pls,0,0.4198521114588329,0.4198521114588329,0.0,,,4.356628106125896,0,125
NOx,9,pls,2,0.4198521114588329,0.3426269236242018,0.07722518783463111,7.526533676039738,0.6683090736159443,4.356628106125896,2,125
NOx,9,pls,5,0.4198521114588329,0.2209353686076883,0.19891674285114458,6.202833975812489,0.564557589834148,4.356628106125896,5,125
NOx,9,pls,10,0.4198521114588329,0.1588374531393632,0.2610146583194697,5.569667584860115,0.5149300553330858,4.356628106125896,10,125
NOx,9,pls,20,0.4198521114588329,0.1506378184489391,0.2692142930098938,4.477990274498684,0.4293644691646563,4.356628106125896,20,125
NOx,9,pls,50,0.4198521114588329,0.149898293670142,0.2699538177886909,4.273351788056797,0.4133249198593555,4.356628106125896,50,125
NOx,9,random_forest,0,0.3948734600821519,0.3948734600821519,0.0,,,4.438586554749755,0,125
NOx,9,random_forest,2,0.3948734600821519,0.3592890096259853,0.035584450456166594,8.053556350780426,0.6573415879828548,4.438586554749755,2,125
NOx,9,random_forest,5,0.3948734600821519,0.2326040586315085,0.16226940145064342,6.629523559586569,0.5539484085476446,4.438586554749755,5,125
NOx,9,random_forest,10,0.3948734600821519,0.1661409981040454,0.2287324619781065,6.092337603832376,0.5149455398940342,4.438586554749755,10,125
NOx,9,random_forest,20,0.3948734600821519,0.1374059014853084,0.2574675585968435,4.641813082531039,0.4096289046076035,4.438586554749755,20,125
NOx,9,random_forest,50,0.3948734600821519,0.1368078753079161,0.2580655847742358,4.393089718581313,0.3915701214408033,4.438586554749755,50,125
NOx,9,xgboost,0,0.3949161559939855,0.3949161559939855,0.0,,,4.335352325984757,0,125
NOx,9,xgboost,2,0.3949161559939855,0.4489049744499884,-0.053988818456002896,8.12232028972341,0.6752228236208524,4.335352325984757,2,125
NOx,9,xgboost,5,0.3949161559939855,0.2624256798744399,0.13249047611954562,6.629825790038447,0.5647502335002058,4.335352325984757,5,125
NOx,9,xgboost,10,0.3949161559939855,0.1510981041969447,0.2438180517970408,5.927456609348813,0.5127617386494183,4.335352325984757,10,125
NOx,9,xgboost,20,0.3949161559939855,0.1441945259154236,0.2507216300785619,4.620937606814295,0.4160548239624309,4.335352325984757,20,125
NOx,9,xgboost,50,0.3949161559939855,0.14324832346384,0.25166783253014546,4.326775871172452,0.3942813374553792,4.335352325984757,50,125
NOx,10,pls,0,0.4585298388959065,0.4585298388959065,0.0,,,4.457524138858356,0,110
NOx,10,pls,2,0.4585298388959065,0.5893398205830139,-0.13080998168710745,7.698827381445695,0.7308574027914374,4.457524138858356,2,110
NOx,10,pls,5,0.4585298388959065,0.3662113090015919,0.0923185298943146,6.472582597168913,0.6278308638196834,4.457524138858356,5,110
NOx,10,pls,10,0.4585298388959065,0.1683847783732633,0.2901450605226432,5.982172944140382,0.5866276637101171,4.457524138858356,10,110
NOx,10,pls,20,0.4585298388959065,0.1559976028588349,0.3025322360370716,5.67617159989875,0.5609180665545107,4.457524138858356,20,110
NOx,10,pls,50,0.4585298388959065,0.1565212564754252,0.3020085824204813,4.548056671686271,0.4661361942021251,4.457524138858356,50,110
NOx,10,random_forest,0,0.4230235481031335,0.4230235481031335,0.0,,,4.4565490189177615,0,110
NOx,10,random_forest,2,0.4230235481031335,0.2811329239019282,0.1418906242012053,7.254807681618105,0.639960902445935,4.4565490189177615,2,110
NOx,10,random_forest,5,0.4230235481031335,0.1951331256295853,0.22789042247354818,5.976589789551152,0.5408659862129064,4.4565490189177615,5,110
NOx,10,random_forest,10,0.4230235481031335,0.1414404605178932,0.2815830875852403,5.751935775926739,0.5234494950186501,4.4565490189177615,10,110
NOx,10,random_forest,20,0.4230235481031335,0.1302802487907992,0.2927432993123343,5.552149190553627,0.5079608720969219,4.4565490189177615,20,110
NOx,10,random_forest,50,0.4230235481031335,0.1197518306777686,0.30327171742536485,4.398340616323521,0.4185108927765779,4.4565490189177615,50,110
NOx,10,xgboost,0,0.4262639961364408,0.4262639961364408,0.0,,,4.412986788137454,0,110
NOx,10,xgboost,2,0.4262639961364408,0.2247635807432551,0.2015004153931857,6.701558778920791,0.60648535643518,4.412986788137454,2,110
NOx,10,xgboost,5,0.4262639961364408,0.195856416541772,0.2304075795946688,5.668988654020828,0.5251721212550122,4.412986788137454,5,110
NOx,10,xgboost,10,0.4262639961364408,0.1742964918299042,0.2519675043065366,5.60148239769229,0.5198561122357633,4.412986788137454,10,110
NOx,10,xgboost,20,0.4262639961364408,0.1790870032103395,0.2471769929261013,5.619644264221625,0.5212863299893069,4.412986788137454,20,110
NOx,10,xgboost,50,0.4262639961364408,0.1433105083976535,0.28295348773878726,4.423800629689829,0.4271155687513608,4.412986788137454,50,110
NOx,11,pls,0,0.3946415121166926,0.3946415121166926,0.0,,,3.96559958767065,0,142
NOx,11,pls,2,0.3946415121166926,0.1291917043181127,0.26544980779857996,4.901552878915048,0.4690264913333823,3.96559958767065,2,142
NOx,11,pls,5,0.3946415121166926,0.1114115144175358,0.2832299976991568,4.156686210907777,0.4098281401579092,3.96559958767065,5,142
NOx,11,pls,10,0.3946415121166926,0.1118371711781774,0.28280434093851525,4.239882662937569,0.4164401863070395,3.96559958767065,10,142
NOx,11,pls,20,0.3946415121166926,0.1122473151064431,0.28239419701024954,4.150148447607953,0.4093085507812486,3.96559958767065,20,142
NOx,11,pls,50,0.3946415121166926,0.1111967297790264,0.28344478233766623,4.205609576288878,0.4137163293988971,3.96559958767065,50,142
NOx,11,random_forest,0,0.3584895278671328,0.3584895278671328,0.0,,,3.90960172232698,0,142
NOx,11,random_forest,2,0.3584895278671328,0.1881782468521715,0.1703112810149613,4.654233113412485,0.4128610575599259,3.90960172232698,2,142
NOx,11,random_forest,5,0.3584895278671328,0.1185749805427706,0.23991454732436218,3.980721616212496,0.3636825636005681,3.90960172232698,5,142
NOx,11,random_forest,10,0.3584895278671328,0.106358502576093,0.2521310252910398,4.205569997540316,0.3801005532100582,3.90960172232698,10,142
NOx,11,random_forest,20,0.3584895278671328,0.1075462625378309,0.2509432653293019,4.227370094354892,0.3816923536974532,3.90960172232698,20,142
NOx,11,random_forest,50,0.3584895278671328,0.110771049118135,0.24771847874899777,4.297530612534809,0.3868153376908087,3.90960172232698,50,142
NOx,11,xgboost,0,0.3562231676292494,0.3562231676292494,0.0,,,3.6351345669699775,0,142
NOx,11,xgboost,2,0.3562231676292494,0.2031181574553235,0.1531050101739259,3.897950359983015,0.3764213027507715,3.6351345669699775,2,142
NOx,11,xgboost,5,0.3562231676292494,0.1418604760126543,0.21436269161659507,3.421064647348257,0.3397712903946177,3.6351345669699775,5,142
NOx,11,xgboost,10,0.3562231676292494,0.1176721109476643,0.23855105668158508,3.880970649113536,0.3751163640690649,3.6351345669699775,10,142
NOx,11,xgboost,20,0.3562231676292494,0.1173670758454999,0.2388560917837495,3.883785885598338,0.3753327229349731,3.6351345669699775,20,142
NOx,11,xgboost,50,0.3562231676292494,0.1192654882157598,0.23695767941348958,3.98444609930707,0.3830687443305724,3.6351345669699775,50,142
NOx,12,pls,0,0.4148734594331006,0.4148734594331006,0.0,,,4.056813740347805,0,159
NOx,12,pls,2,0.4148734594331006,0.2259776588102116,0.18889580062288902,6.43871436788158,0.610290456006687,4.056813740347805,2,159
NOx,12,pls,5,0.4148734594331006,0.171401794250723,0.24347166518237762,5.166074874338979,0.505879976125952,4.056813740347805,5,159
NOx,12,pls,10,0.4148734594331006,0.1530630621769279,0.2618103972561727,4.726754981466097,0.4698370896142935,4.056813740347805,10,159
NOx,12,pls,20,0.4148734594331006,0.1497910113025183,0.26508244813058235,4.658740846699178,0.4642570424086868,4.056813740347805,20,159
NOx,12,pls,50,0.4148734594331006,0.1530086326742059,0.2618648267588947,4.434131688994624,0.445829553665383,4.056813740347805,50,159
NOx,12,random_forest,0,0.3796635416854557,0.3796635416854557,0.0,,,4.011940860629852,0,159
NOx,12,random_forest,2,0.3796635416854557,0.4195450396843639,-0.03988149799890822,7.230381765832005,0.6234662334476316,4.011940860629852,2,159
NOx,12,random_forest,5,0.3796635416854557,0.199767615691485,0.1798959259939707,5.50886397905689,0.4930581623676767,4.011940860629852,5,159
NOx,12,random_forest,10,0.3796635416854557,0.1663358256278878,0.2133277160575679,4.866957077383551,0.4444325591336014,4.011940860629852,10,159
NOx,12,random_forest,20,0.3796635416854557,0.1645444498933957,0.21511909179205999,4.697696140700089,0.4316107385101702,4.011940860629852,20,159
NOx,12,random_forest,50,0.3796635416854557,0.1708825205008511,0.2087810211846046,4.4823171313149786,0.4152953908670658,4.011940860629852,50,159
NOx,12,xgboost,0,0.3870422533581194,0.3870422533581194,0.0,,,3.962817030935015,0,159
NOx,12,xgboost,2,0.3870422533581194,0.3177701711387805,0.06927208221933895,6.662018849026231,0.5975487353481537,3.962817030935015,2,159
NOx,12,xgboost,5,0.3870422533581194,0.1923136181973102,0.19472863516080924,5.040091224629392,0.4710571644082388,3.962817030935015,5,159
NOx,12,xgboost,10,0.3870422533581194,0.1715323607110243,0.21550989264709514,4.611090572585568,0.4376000818633558,3.962817030935015,10,159
NOx,12,xgboost,20,0.3870422533581194,0.1724180664243406,0.21462418693377883,4.5868123728279295,0.4357066634513727,3.962817030935015,20,159
NOx,12,xgboost,50,0.3870422533581194,0.1756598689114519,0.21138238444666752,4.378315503102884,0.419446322243248,3.962817030935015,50,159
NOx,13,pls,0,0.35562241604763,0.35562241604763,0.0,,,3.253642676258324,0,174
NOx,13,pls,2,0.35562241604763,0.1649244092435422,0.1906980068040878,6.154142628026515,0.598116409807626,3.253642676258324,2,174
NOx,13,pls,5,0.35562241604763,0.1520203024107622,0.2036021136368678,5.275049815893311,0.5246205537673831,3.253642676258324,5,174
NOx,13,pls,10,0.35562241604763,0.1242791533272636,0.23134326272036643,4.972577051339455,0.4993325586286218,3.253642676258324,10,174
NOx,13,pls,20,0.35562241604763,0.1081399966400395,0.24748241940759053,4.845007553630565,0.4886672121380876,3.253642676258324,20,174
NOx,13,pls,50,0.35562241604763,0.1069566459796101,0.2486657700680199,4.0507991597046775,0.4222680504337772,3.253642676258324,50,174
NOx,13,random_forest,0,0.3219926180879939,0.3219926180879939,0.0,,,3.1726214847652643,0,174
NOx,13,random_forest,2,0.3219926180879939,0.1159043295546888,0.2060882885333051,5.926485517064797,0.5345026415483103,3.1726214847652643,2,174
NOx,13,random_forest,5,0.3219926180879939,0.13506015387034,0.1869324642176539,5.287853640391553,0.4852207331089123,3.1726214847652643,5,174
NOx,13,random_forest,10,0.3219926180879939,0.1098371995184179,0.21215541856957598,5.206627716003783,0.4789526955824491,3.1726214847652643,10,174
NOx,13,random_forest,20,0.3219926180879939,0.1007264573737889,0.22126616071420502,4.813166057889814,0.4485900686641133,3.1726214847652643,20,174
NOx,13,random_forest,50,0.3219926180879939,0.0998321708266623,0.2221604472613316,4.052355150269197,0.3898798556938977,3.1726214847652643,50,174
NOx,13,xgboost,0,0.3319397410356828,0.3319397410356828,0.0,,,3.2390691916736287,0,174
NOx,13,xgboost,2,0.3319397410356828,0.134828911575529,0.1971108294601538,5.855302403145336,0.5368035296264997,3.2390691916736287,2,174
NOx,13,xgboost,5,0.3319397410356828,0.1304241311364932,0.2015156098991896,5.377380419922997,0.4993799132208779,3.2390691916736287,5,174
NOx,13,xgboost,10,0.3319397410356828,0.1202597927812149,0.2116799482544679,5.28070639494044,0.4918098667397734,3.2390691916736287,10,174
NOx,13,xgboost,20,0.3319397410356828,0.1101772296995157,0.2217625113361671,4.904487006915149,0.4623500583273486,3.2390691916736287,20,174
NOx,13,xgboost,50,0.3319397410356828,0.1106609561579268,0.22127878487775599,4.126344821241727,0.40141773948039,3.2390691916736287,50,174
