gas_id,target_batch,model,budget,n_reference,n_test,residual_df,panel_targets,panel_predictions,extreme_true_gap,extreme_pred_gap,extreme_gap_ratio,panel_rank_agreement,panel_pearson_r,panel_residual_rmse,calibrator_slope,calibrator_intercept,frozen_nrmse,light_nrmse,ratio,window_set
CO,13,xgboost,3,3,209,1,"0.5, 0.7, 4.9","0.460, 0.702, 3.005",4.4,2.544581353664398,0.5783139440146359,1.0,0.9989500720860451,0.0929383480669558,1.7670698701311718,-0.4211879781253738,0.08675620963472962,0.17807508151813262,2.052591765683213,held
NO2,4,pls,3,3,191,1,"45, 54, 177","59.407, 63.861, 131.467",132.0,72.05941653670695,0.5459046707326284,1.0,0.999982694346879,0.35425910079921585,1.8263848101446676,-63.08096974303422,0.1409191149857765,0.11785929039644509,0.8363612729780561,fit
NO2,4,random_forest,3,3,191,1,"45, 54, 177","51.095, 62.935, 141.660",132.0,90.565,0.6860984848484848,1.0,0.9982306608027595,3.580488296796498,1.4954999011009786,-35.46145657083642,0.11318504820447957,0.10278857028396418,0.9081461899302004,fit
NO2,4,xgboost,3,3,191,1,"45, 54, 177","53.562, 63.001, 138.652",132.0,85.09054183959961,0.6446253169666637,1.0,0.9991874726702555,2.426943408427222,1.5799186706381703,-42.40632061624379,0.11248499689141202,0.10701332989225096,0.9513564728597258,fit
NO2,5,pls,3,3,195,1,"48, 56, 154","50.545, 64.051, 122.048",106.0,71.50239582913423,0.6745509040484361,1.0,0.9938581963631755,5.333208237557618,1.5442383389798096,-35.811667552040035,0.13596374370794925,0.11306228107813178,0.8315619884738543,fit
NO2,5,random_forest,3,3,195,1,"48, 56, 154","39.675, 64.035, 114.480",106.0,74.805,0.7057075471698114,1.0,0.9671290888460906,12.255068558734733,1.4962189295220167,-22.82000274413629,0.12210204675528838,0.12740321170240035,1.043415856555921,fit
NO2,5,xgboost,3,3,195,1,"48, 56, 154","40.153, 55.020, 118.842",106.0,78.6894416809082,0.7423532234047944,1.0,0.9938512721359514,5.336204436123042,1.4032181501919614,-14.103422280706752,0.12546685362075863,0.1306317296528386,1.0411652630398427,fit
NO2,6,pls,3,3,107,1,"27, 38, 118","116.603, 62.772, 112.334",91.0,-4.268629699237195,-0.04690801867293621,0.3333333333333333,0.33466566386029817,38.21599377310567,0.5555085064177513,6.98436392681748,0.14562709919080236,0.18048932322211117,1.2393937956947965,fit
NO2,6,random_forest,3,3,107,1,"27, 38, 118","117.320, 58.310, 107.660",91.0,-9.659999999999997,-0.10615384615384611,0.3333333333333333,0.2565395022359474,39.197283260588165,0.402572438932874,22.985084591568715,0.12916082518748756,0.16933597026304784,1.311047448150341,fit
NO2,6,xgboost,3,3,107,1,"27, 38, 118","122.641, 61.028, 110.944",91.0,-11.697265625,-0.1285413804945055,0.3333333333333333,0.23083986666547676,39.45918450203157,0.35038254299431343,26.590907609636396,0.13781996125985474,0.17701558405172405,1.2843972849329663,fit
NO2,7,pls,3,3,123,1,"45, 57, 173","62.310, 71.648, 153.149",128.0,90.83976929508523,0.7096856976178534,1.0,0.99996297706995,0.4966722561486964,1.4146577112531684,-43.71943804233631,0.11757265763449874,0.10494309131787302,0.8925807532914022,fit
NO2,7,random_forest,3,3,123,1,"45, 57, 173","42.815, 60.095, 152.505",128.0,109.69,0.856953125,1.0,0.9980756478474372,3.5790829861971107,1.196316112025247,-10.185693250976158,0.1318241008732545,0.11661774545047765,0.8846466213534249,fit
NO2,7,xgboost,3,3,123,1,"45, 57, 173","46.212, 62.389, 140.637",128.0,94.42525482177734,0.7376973032951355,1.0,0.9971215225937662,4.376301034508986,1.3958514953170718,-24.299955728953023,0.1333209424912854,0.11939440219872205,0.8955412403158366,fit
NO2,8,pls,3,3,144,1,"44, 56, 157","77.353, 65.590, 152.425",113.0,75.07175864891886,0.6643518464506094,0.6666666666666666,0.9754581381206661,11.158452500105613,1.285240223484461,-40.87318621490948,0.24073910782434163,0.21318055396235308,0.8855252305657916,fit
NO2,8,random_forest,3,3,144,1,"44, 56, 157","60.900, 54.960, 140.205",113.0,79.305,0.7018141592920355,0.6666666666666666,0.987344316878651,8.03703120369572,1.287585445477633,-24.235189032076704,0.19541978375830119,0.2415880082416459,1.2362515380758297,fit
NO2,8,xgboost,3,3,144,1,"44, 56, 157","67.542, 55.303, 133.905",113.0,66.36365509033203,0.5872889831002834,0.6666666666666666,0.9708547701989317,12.145834333522087,1.4247696728861454,-36.26968456727512,0.19243230966216818,0.25885933451337384,1.3451968381392092,fit
NO2,9,pls,3,3,176,1,"59, 75, 187","52.770, 94.863, 136.504",128.0,83.73481038701024,0.6541782061485175,1.0,0.9164221526555317,22.789895583004707,1.5265611801726366,-37.584055451404964,0.1326317536492991,0.2371293768022522,1.7878778669342077,fit
NO2,9,random_forest,3,3,176,1,"59, 75, 187","53.505, 51.905, 122.680",128.0,69.17500000000001,0.5404296875000001,0.6666666666666666,0.9909335678805028,7.650639621522093,1.7103063704334291,-23.034593344053633,0.17182661672497962,0.22425057317335312,1.3050979961520262,fit
NO2,9,xgboost,3,3,176,1,"59, 75, 187","55.241, 60.790, 118.828",128.0,63.58707809448242,0.4967740476131439,1.0,0.999348298842052,2.0555101643597364,1.9789215011545933,-47.92266002458163,0.172052570540527,0.23962913030544486,1.3927669290416105,fit
NO2,10,pls,3,3,138,1,"67, 74, 193","86.938, 86.919, 167.787",126.0,80.84882415023611,0.6416573345256834,0.6666666666666666,0.9987678304649737,2.8693093911623273,1.5149831767183168,-61.19474466202526,0.0937224626065149,0.13233531359911888,1.4119914257344737,held
NO2,10,random_forest,3,3,138,1,"67, 74, 193","75.140, 52.915, 124.330",126.0,49.19,0.39039682539682535,0.6666666666666666,0.9364569118285941,20.28145221501763,1.8144844154840436,-41.31621640064678,0.18566883120529887,0.1473868557890819,0.7938158216018089,held
NO2,10,xgboost,3,3,138,1,"67, 74, 193","68.711, 60.025, 121.124",126.0,52.41278839111328,0.4159745110405816,0.6666666666666666,0.9836241381918841,10.420600476929764,2.1071869314053906,-64.16745700983127,0.1992833634394797,0.1650297277488877,0.828115929501589,held
NO2,11,pls,3,3,182,1,"50, 90, 183","78.627, 95.802, 188.941",133.0,110.31450342580618,0.8294323565850089,1.0,0.9884288756562096,8.451216213266182,1.1363156709586544,-29.967874930406296,0.12472404831591001,0.14654624274390524,1.1749638078834839,held
NO2,11,random_forest,3,3,182,1,"50, 90, 183","33.360, 66.935, 137.160",133.0,103.8,0.7804511278195488,1.0,0.9996865261471276,1.3949480138306132,1.287885442943836,5.728387381923824,0.257063968293055,0.14156113172816934,0.5506844567449783,held
NO2,11,xgboost,3,3,182,1,"50, 90, 183","40.634, 69.290, 123.758",133.0,83.12361526489258,0.6249895884578389,1.0,0.9988122812285912,2.7146835831270386,1.6141431763836167,-18.06564162887591,0.2591877447290878,0.12949294430049446,0.4996105986255063,held
NO2,12,pls,3,3,144,1,"60, 100, 191","84.341, 87.883, 142.454",131.0,58.11241834655799,0.44360624692029,1.0,0.9693775140668799,13.461171547414283,1.9976840220091279,-92.54267454132761,0.17836283798582733,0.12881435047676534,0.7222039743895581,held
NO2,12,random_forest,3,3,144,1,"60, 100, 191","58.425, 64.240, 98.775",131.0,40.35000000000001,0.3080152671755726,1.0,0.9857857787233584,9.2092843692217,3.0340944613680856,-106.95662584178297,0.3532057076496466,0.2118824746834176,0.5998840621612747,held
NO2,12,xgboost,3,3,144,1,"60, 100, 191","61.792, 68.632, 88.800",131.0,27.008438110351562,0.20617128328512643,1.0,0.9984057397286725,3.093994914661491,4.773444728465778,-231.8174923666117,0.3475386021906975,0.3414986101118435,0.9826206584224569,held
NO2,13,pls,3,3,194,1,"61, 86, 181","72.381, 95.467, 172.450",120.0,100.06929212478846,0.8339107677065705,1.0,0.9997267105635703,1.2084620927779186,1.2079524724783792,-27.68806228815349,0.14411850894787623,0.14901357267419119,1.03396554517564,held
NO2,13,random_forest,3,3,194,1,"61, 86, 181","50.055, 78.900, 136.970",120.0,86.91499999999999,0.7242916666666666,1.0,0.9911541485843447,6.860543892791117,1.4175065321413451,-16.31680818656241,0.2511566141493447,0.16024719172651597,0.6380369168029496,held
NO2,13,xgboost,3,3,194,1,"61, 86, 181","46.422, 81.247, 126.883",120.0,80.4609146118164,0.6705076217651367,1.0,0.969541257050476,12.661198418753594,1.5212153560385795,-19.74250687438105,0.2589187062140269,0.15160963007542058,0.5855491566920519,held
NOx,4,pls,3,3,197,1,"30, 40, 261","29.239, 41.348, 178.204",231.0,148.96472489209455,0.6448689389268163,1.0,0.9993894460141198,3.7250451448316557,1.5773648081482299,-20.477683604338594,0.09572993185083682,0.17213413928618196,1.7981224467431525,fit
NOx,4,random_forest,3,3,197,1,"30, 40, 261","29.315, 57.155, 185.225",231.0,155.91,0.6749350649350649,1.0,0.9915753082930698,13.810079626161986,1.5571220139744952,-30.687421862266817,0.09026208502095098,0.1954161307363351,2.1649857821362812,fit
NOx,4,xgboost,3,3,197,1,"30, 40, 261","25.719, 53.807, 189.421",231.0,163.70205688476562,0.7086669129210633,1.0,0.9924657734476079,13.06277901567775,1.4804066332205026,-22.38370047341577,0.090485713534672,0.18453198044725738,2.0393493429937872,fit
NOx,5,pls,3,3,198,1,"14, 47, 275","22.734, 67.050, 163.552",261.0,140.8185039012829,0.5395344977060648,1.0,0.9807638612964981,22.651376925362317,1.9358862931507308,-51.47639595646436,0.09978043434142304,0.20927585661259118,2.097363656450952,fit
NOx,5,random_forest,3,3,198,1,"14, 47, 275","27.535, 77.685, 199.475",261.0,171.94,0.6587739463601533,1.0,0.9853864351267072,19.766051207154543,1.5838312710300837,-48.86182304217044,0.09191135272708528,0.16542031958540424,1.7997811443009766,fit
NOx,5,xgboost,3,3,198,1,"14, 47, 275","23.474, 83.133, 210.287",261.0,186.81235694885254,0.7157561568921553,1.0,0.9797488217792657,23.23536502031646,1.459336110328102,-42.15185434401792,0.09633151065731933,0.14815598996735738,1.5379805523282364,fit
NOx,6,pls,3,3,107,1,"23, 32, 417","41.012, 68.693, 281.426",394.0,240.4140771748513,0.6101880131341403,1.0,0.9963553494604099,15.66516636373801,1.7036560959101528,-64.78374071574223,0.10165090678516923,0.10843602026933834,1.066749168293293,fit
NOx,6,random_forest,3,3,107,1,"23, 32, 417","39.555, 63.930, 335.040",394.0,295.485,0.7499619289340101,1.0,0.9985224543349265,9.979599510398996,1.369327030685325,-42.82804537709404,0.09766327365673265,0.09783244546679483,1.0017321947517015,fit
NOx,6,xgboost,3,3,107,1,"23, 32, 417","33.550, 67.963, 314.035",394.0,280.4847221374512,0.7118901577092669,1.0,0.9957056821474028,17.001352857513314,1.4640142879014444,-45.456006639368354,0.0989270602247858,0.10711643938015665,1.0827819924777167,fit
NOx,7,pls,3,3,107,1,"41, 92, 435","21.815, 47.936, 248.574",394.0,226.75926977701405,0.5755311415660255,1.0,0.999904438240367,2.4186621204629755,1.7269164684558003,6.093397665078641,0.321197698232573,0.1483480521878303,0.4618590139472742,fit
NOx,7,random_forest,3,3,107,1,"41, 92, 435","35.440, 58.395, 279.510",394.0,244.07,0.6194670050761422,1.0,0.9994211907420548,5.951800858242936,1.588938563506162,-8.407422664069315,0.29289733700256787,0.15930116580787956,0.5438805536374096,fit
NOx,7,xgboost,3,3,107,1,"41, 92, 435","37.942, 57.721, 238.915",394.0,200.97321701049805,0.5100843071332438,1.0,0.9995535396794398,5.227408790764989,1.933657763199312,-26.319858016760605,0.29605759820094457,0.1386207821399264,0.46822234248431505,fit
NOx,8,pls,3,3,105,1,"72, 107, 445","35.378, 98.795, 173.084",373.0,137.7065474787476,0.36918645436661557,1.0,0.9237660643850992,64.41048055526004,2.7608235938179257,-74.76117374584447,0.34990820475561246,0.19944213562244584,0.5699841641659785,fit
NOx,8,random_forest,3,3,105,1,"72, 107, 445","37.745, 126.725, 208.210",373.0,170.465,0.45701072386058983,1.0,0.8943047761560571,75.2590700683431,2.160689235738918,-60.41522145839332,0.3212485860048769,0.15853239271336358,0.4934882194655229,fit
NOx,8,xgboost,3,3,105,1,"72, 107, 445","40.658, 97.397, 204.863",373.0,164.20498657226562,0.44022784603824566,1.0,0.965863087691323,43.570745566131414,2.385673690510991,-64.69727131625467,0.33102080174833404,0.18399426195413554,0.5558389713949798,fit
NOx,9,pls,3,3,125,1,"81, 105, 444","20.315, 23.310, 106.327",363.0,86.0120814653566,0.23694788282467383,1.0,0.9995949365305248,4.717300041900247,4.156767449761589,2.2285294826607753,0.4198521114588329,0.3403007466357158,0.8105252715135691,fit
NOx,9,random_forest,3,3,125,1,"81, 105, 444","21.945, 33.215, 111.755",363.0,89.81,0.24741046831955923,1.0,0.9984162286730756,9.325028309288179,4.142816882103939,-20.499426625459648,0.3948734600821519,0.35955782131134556,0.9105646685815272,fit
NOx,9,xgboost,3,3,125,1,"81, 105, 444","21.916, 37.375, 102.441",363.0,80.52461814880371,0.2218309039911948,1.0,0.9924769257946734,20.293421229448967,4.714798985897299,-44.177831181888024,0.39491615599398555,0.4486353934063819,1.1360269429271324,fit
NOx,10,pls,3,3,110,1,"93, 149, 460","16.304, 16.218, 88.507",367.0,72.20332216814312,0.19673929746088042,0.6666666666666666,0.9897748405854527,23.026597627201088,4.69158416969818,44.72614066136123,0.4585298388959065,0.5643282252158843,1.2307339181561874,held
NOx,10,random_forest,3,3,110,1,"93, 149, 460","37.615, 52.195, 132.500",367.0,94.88499999999999,0.25854223433242507,1.0,0.9999994319836976,0.17206324021840325,3.869489400378629,-52.74206286605772,0.4230235481031335,0.28111837708076903,0.6645454569640935,held
NOx,10,xgboost,3,3,110,1,"93, 149, 460","43.820, 56.316, 149.090",367.0,105.2700080871582,0.2868392590930741,1.0,0.999447516419139,5.3654660720844625,3.435965140157602,-51.44311247391869,0.42626399613644084,0.2232270912340443,0.5236827253939424,held
NOx,11,pls,3,3,142,1,"19, 122, 452","-10.971, 10.698, 166.358",433.0,177.3285808424398,0.4095348287354268,1.0,0.9931106103622898,21.64225912992595,2.322257443208943,69.10292927663087,0.3946415121166926,0.11686393523793809,0.2961268180104233,held
NOx,11,random_forest,3,3,142,1,"19, 122, 452","31.360, 44.535, 199.485",433.0,168.125,0.3882794457274827,1.0,0.9873586644199521,29.273936392639833,2.3887664990621023,-21.606172837240592,0.35848952786713284,0.14471410041964627,0.403677343884036,held
NOx,11,xgboost,3,3,142,1,"19, 122, 452","25.904, 49.634, 221.600",433.0,195.69582557678223,0.4519534077985733,1.0,0.9930037255138198,21.808911673161557,2.1032380569464175,-10.651285435275554,0.35622316762924944,0.1707395061302413,0.4793048898715758,held
NOx,12,pls,3,3,159,1,"59, 131, 456","-8.408, 28.560, 120.053",397.0,128.4606199363287,0.32357838774893877,1.0,0.9937076047311255,19.342976044511552,3.1782283735208607,66.79893033151231,0.41487345943310067,0.22069246503776982,0.5319512733818467,held
NOx,12,random_forest,3,3,159,1,"59, 131, 456","36.165, 51.880, 106.705",397.0,70.53999999999999,0.17768261964735516,1.0,0.9990857862914855,7.382851679010497,5.706170445592031,-155.09223142634934,0.37966354168545574,0.42079263030783354,1.1083303612450954,held
NOx,12,xgboost,3,3,159,1,"59, 131, 456","37.471, 48.822, 121.202",397.0,83.73104858398438,0.21090944227703873,1.0,0.9989530939964609,7.900229546022096,4.651727908016353,-106.40302946490388,0.3870422533581194,0.3138369398622044,0.8108596339010558,held
NOx,13,pls,3,3,174,1,"93, 107, 408","40.031, 33.002, 146.871",315.0,106.83925305789874,0.3391722319298373,0.6666666666666666,0.9955423342991053,13.704554059016045,2.7765031206372566,-0.8546905404145093,0.35562241604763006,0.1466736702143689,0.41244213974049443,held
NOx,13,random_forest,3,3,174,1,"93, 107, 408","49.170, 74.865, 173.960",315.0,124.79,0.39615873015873015,1.0,0.9877191091538675,22.7024710096261,2.6675335770711674,-62.303889433107514,0.32199261808799395,0.13862555868434226,0.43052402725101835,held
NOx,13,xgboost,3,3,174,1,"93, 107, 408","48.411, 59.935, 173.060",315.0,124.64874267578125,0.39571029420882936,1.0,0.9990143149141495,6.449970560875751,2.581071676996925,-39.44328638034301,0.3319397410356828,0.14224602116873564,0.4285296503664034,held
CO,4,pls,4,4,201,2,"0.6, 0.7, 3.4, 4.1","0.648, 0.575, 3.338, 3.371",3.4999999999999996,2.723578695936806,0.7781653416962303,0.8333333333333334,0.9879669008283973,0.24282968942957808,1.1307332452972694,-0.042334981989224474,0.05838235202647815,0.06708741385034066,1.1491043358430386,fit
CO,4,random_forest,4,4,201,2,"0.6, 0.7, 3.4, 4.1","0.738, 0.574, 3.613, 3.890",3.4999999999999996,3.1515000000000053,0.900428571428573,0.8333333333333334,0.993693410157351,0.17604955919652704,1.0054346831512508,-0.01572668299457103,0.05468793442593043,0.054556784449190945,0.9976018480471754,fit
CO,4,xgboost,4,4,201,2,"0.6, 0.7, 3.4, 4.1","0.636, 0.586, 3.707, 3.685",3.4999999999999996,3.0489339232444763,0.8711239780698505,0.6666666666666666,0.9861178789689917,0.2606987119972472,1.0037080938970542,0.038188713862289614,0.05684906063685379,0.05983902489794467,1.052594787452874,fit
CO,5,pls,4,4,139,2,"0.4, 0.7, 2.5, 3.8","0.353, 0.576, 2.071, 2.789",3.4,2.436272499439246,0.7165507351291901,1.0,0.9962446871934981,0.11973763273954098,1.3532022559571038,-0.10807840939308266,0.08221747214460884,0.13190478371696066,1.6043400542035506,fit
CO,5,random_forest,4,4,139,2,"0.4, 0.7, 2.5, 3.8","0.454, 0.845, 2.290, 3.203",3.4,2.7489999999999983,0.8085294117647054,1.0,0.9979889339131643,0.08766180977130204,1.2482458772243457,-0.26998959173089787,0.07339079882735973,0.10112711375778591,1.3779263255557619,fit
CO,5,xgboost,4,4,139,2,"0.4, 0.7, 2.5, 3.8","0.536, 0.800, 2.223, 3.090",3.4,2.554113805294037,0.7512099427335402,1.0,0.9990919361198912,0.058921705102166926,1.3226691817104608,-0.3484691150366013,0.06901079027550669,0.1036895806347197,1.5025125813045674,fit
CO,6,pls,4,4,134,2,"0.5, 0.7, 1.9, 3.5","0.117, 0.194, 1.765, 3.464",3.0,3.3467126005277654,1.1155708668425885,1.0,0.998432911217349,0.06686204354276458,0.8716007953630985,0.44304517356254025,0.06155537155623999,0.06672825587190326,1.084036277986513,fit
CO,6,random_forest,4,4,134,2,"0.5, 0.7, 1.9, 3.5","0.451, 0.701, 1.641, 3.859",3.0,3.4070000000000022,1.1356666666666675,1.0,0.991462760064302,0.15578760361980878,0.8821428988277357,0.1828860913871222,0.04761807771896754,0.04804692610265098,1.0090059994906644,fit
CO,6,xgboost,4,4,134,2,"0.5, 0.7, 1.9, 3.5","0.375, 0.637, 1.524, 3.859",3.0,3.4837470948696136,1.1612490316232045,1.0,0.9883460452612542,0.18187403704340507,0.8603120629437497,0.2747531392297111,0.052885421736398215,0.060305061311554914,1.1402965000853942,fit
CO,7,pls,4,4,139,2,"0.6, 0.8, 3.7, 6.1","0.820, 0.286, 3.123, 4.726",5.5,3.906228561426351,0.7102233748047911,0.8333333333333334,0.9888702615221904,0.3371443847650047,1.2529015716898293,-0.0046826587931358965,0.08577101362679913,0.0853291816069451,0.9948487023625895,fit
CO,7,random_forest,4,4,139,2,"0.6, 0.8, 3.7, 6.1","0.886, 0.589, 3.536, 4.976",5.5,4.0900000000000025,0.7436363636363641,0.8333333333333334,0.990858376968268,0.30570466193033885,1.2239803979567863,-0.2558200610488628,0.05938063972697834,0.08608355966934256,1.4496906746902614,fit
CO,7,xgboost,4,4,139,2,"0.6, 0.8, 3.7, 6.1","0.869, 0.478, 3.300, 4.622",5.5,3.7537821531295776,0.6825058460235596,0.8333333333333334,0.9880488510729827,0.3492919518574647,1.3056374139360358,-0.22539680586736255,0.06978577247227824,0.1089995597998658,1.5619166477402664,fit
CO,8,pls,4,4,141,2,"0.5, 1.3, 4.6, 6.8","0.354, 1.066, 4.157, 5.728",6.3,5.3738247917483655,0.8529880621822803,1.0,0.9984152505141605,0.14286789247451065,1.1509780018588207,0.04683975587230549,0.058881844249911656,0.059044773483934186,1.0027670538533238,fit
CO,8,random_forest,4,4,141,2,"0.5, 1.3, 4.6, 6.8","0.707, 1.392, 4.609, 6.257",6.3,5.549500000000009,0.8808730158730174,1.0,0.9985709527718379,0.13567334648638932,1.111665310463181,-0.30304622937498316,0.04861790457862204,0.05382156387289945,1.1070317476530145,fit
CO,8,xgboost,4,4,141,2,"0.5, 1.3, 4.6, 6.8","0.741, 1.263, 4.416, 6.018",6.3,5.277320384979248,0.8376699023776585,1.0,0.9983482913994781,0.14585246309213296,1.1572197885639408,-0.29864454796659645,0.05331421583833819,0.05899378110265682,1.1065300347198292,fit
CO,9,pls,4,4,202,2,"0.7, 1, 4.7, 5.1","0.138, 0.324, 3.384, 4.386",4.3999999999999995,4.24840260040934,0.9655460455475773,1.0,0.9924422017224755,0.24943885325899742,1.0833190345888306,0.6454124929737133,0.1327562316483089,0.08995772021599129,0.6776158007731248,fit
CO,9,random_forest,4,4,202,2,"0.7, 1, 4.7, 5.1","0.511, 0.763, 3.649, 4.741",4.3999999999999995,4.229500000000005,0.9612500000000013,1.0,0.9897005696484693,0.2909873114655136,1.1038398965126095,0.20812281002553457,0.09124222641344393,0.07933021762080877,0.8694463160219422,fit
CO,9,xgboost,4,4,202,2,"0.7, 1, 4.7, 5.1","0.412, 0.691, 3.335, 4.458",4.3999999999999995,4.045772284269333,0.919493700970303,1.0,0.9867044946090959,0.3303639496294925,1.165024389067759,0.28411406869632616,0.09634483265133527,0.08597111482123745,0.8923272006954486,fit
CO,10,pls,4,4,146,2,"0.7, 1.1, 3.6, 4.8","0.355, 0.241, 1.899, 3.869",4.1,3.5142232402098186,0.8571276195633705,0.8333333333333334,0.9648133062603234,0.4494973500190914,1.1226377191412886,0.7639151586762896,0.17565509530075818,0.0958124330842275,0.5454577501448314,held
CO,10,random_forest,4,4,146,2,"0.7, 1.1, 3.6, 4.8","0.561, 0.765, 2.561, 4.035",4.1,3.4740000000000024,0.8473170731707323,1.0,0.9917254746097205,0.21946412883906521,1.1950629356088058,0.18317785602675896,0.13009432826443798,0.0900320810197272,0.6920523148151569,held
CO,10,xgboost,4,4,146,2,"0.7, 1.1, 3.6, 4.8","0.596, 0.778, 2.635, 4.026",4.1,3.4306180477142334,0.8367361091985935,1.0,0.9938853063993786,0.188762054838033,1.2033790310998465,0.13247756512023656,0.1293286642113204,0.09308489299109143,0.7197545382436845,held
CO,11,pls,4,4,189,2,"0.5, 0.8, 4.3, 5.7","-0.493, 0.140, 3.281, 4.046",5.2,4.539501359272441,0.8729810306293155,1.0,0.9942503926882941,0.23912400525663927,1.1375341429195571,0.8415672760880939,0.1442547854127872,0.12013060342440868,0.8327668512393068,held
CO,11,random_forest,4,4,189,2,"0.5, 0.8, 4.3, 5.7","0.343, 0.745, 3.320, 4.665",5.2,4.321000000000003,0.8309615384615391,1.0,0.9984824482929101,0.122980473039685,1.242866818564487,0.0057119804387815165,0.09997768915832106,0.11658816845489854,1.1661418606132588,held
CO,11,xgboost,4,4,189,2,"0.5, 0.8, 4.3, 5.7","0.394, 0.482, 3.133, 4.118",5.2,3.7239767611026764,0.71614937713513,1.0,0.9995623345995773,0.06606216804313549,1.3681557326533849,0.04522966039600629,0.1093478810070328,0.14025656531973155,1.2826637702353905,held
CO,12,pls,4,4,189,2,"0.4, 1, 3.1, 5.4","-0.358, 0.320, 2.105, 3.872",5.0,4.230903076064804,0.8461806152129607,1.0,0.9986474728506427,0.1021077901161742,1.1913065288311644,0.7061722656728078,0.16441286544505976,0.09693739067710816,0.5895973555031846,held
CO,12,random_forest,4,4,189,2,"0.4, 1, 3.1, 5.4","0.316, 0.928, 2.575, 4.439",5.0,4.123000000000004,0.8246000000000008,1.0,0.9996217006836372,0.054014390608214974,1.2266034725315187,-0.05732286904132167,0.09435807578217419,0.08053462687753773,0.8535000974739257,held
CO,12,xgboost,4,4,189,2,"0.4, 1, 3.1, 5.4","0.323, 0.966, 2.483, 4.007",5.0,3.6836891770362854,0.7367378354072571,1.0,0.9979838274133788,0.12464579125945104,1.3747777953258942,-0.19857276733158846,0.09286004125027851,0.07521534999139405,0.8099861789709086,held
CO,13,pls,4,4,209,2,"0.5, 0.7, 3.5, 4.9","-0.381, -0.163, 2.693, 3.389",4.4,3.7705896946549795,0.8569522033306771,1.0,0.9926959566456809,0.22537975603637228,1.1061354308758249,0.868621717266125,0.11746482053839877,0.1246468175878418,1.0611416849446875,held
CO,13,random_forest,4,4,209,2,"0.5, 0.7, 3.5, 4.9","0.466, 0.633, 3.454, 3.463",4.4,2.997499999999997,0.6812499999999992,1.0,0.9648370160989732,0.4910422262439882,1.2379977639924367,-0.08125701848183997,0.07867302544505335,0.09217281240628217,1.1715935911306388,held
CO,13,xgboost,4,4,209,2,"0.5, 0.7, 3.5, 4.9","0.460, 0.702, 3.295, 3.005",4.4,2.544581353664398,0.5783139440146359,0.8333333333333334,0.9398182881021792,0.6383009735751041,1.3596113130285021,-0.13638947186590267,0.08675620963472962,0.10014388458828537,1.1543137374249288,held
NO2,4,pls,4,4,191,2,"45, 54, 147, 177","59.407, 63.861, 92.988, 131.467",132.0,72.05941653670695,0.5459046707326284,1.0,0.9533716023078583,17.3020230944573,1.900042589152228,-59.42168434068634,0.1409191149857765,0.11850685869783775,0.8409565920833316,fit
NO2,4,random_forest,4,4,191,2,"45, 54, 147, 177","51.095, 62.935, 111.875, 141.660",132.0,90.565,0.6860984848484848,1.0,0.992609243365101,6.957203837131134,1.5517924335597038,-36.846146460343135,0.11318504820447957,0.10907320292080042,0.9636714800328511,fit
NO2,4,xgboost,4,4,191,2,"45, 54, 147, 177","53.562, 63.001, 110.533, 138.652",132.0,85.09054183959961,0.6446253169666637,1.0,0.9937088521740274,6.420591214575554,1.6382402398972857,-44.04585138282627,0.11248499689141202,0.11476545201919192,1.0202734159292492,fit
NO2,5,pls,4,4,195,2,"48, 56, 142, 154","50.545, 64.051, 131.598, 122.048",106.0,71.50239582913422,0.674550904048436,0.8333333333333334,0.9801439613000977,9.571337902602737,1.342144681014457,-23.55844579978607,0.13596374370794925,0.11374133861092472,0.8365563900273417,fit
NO2,5,random_forest,4,4,195,2,"48, 56, 142, 154","39.675, 64.035, 120.985, 114.480",106.0,74.805,0.7057075471698114,0.8333333333333334,0.9687394289541263,11.974862453483343,1.3703415786359299,-16.196401233460364,0.12210204675528838,0.11218242586248933,0.9187595854746029,fit
NO2,5,xgboost,4,4,195,2,"48, 56, 142, 154","40.153, 55.020, 132.632, 118.842",106.0,78.6894416809082,0.7423532234047944,0.8333333333333334,0.9750440907237888,10.716502193671422,1.1847033101149131,-2.668684470301656,0.12546685362075863,0.11181078151105739,0.8911579296394994,fit
NO2,6,pls,4,4,107,2,"27, 38, 92, 118","116.603, 62.772, 91.991, 112.334",91.0,-4.268629699237209,-0.04690801867293636,0.5,0.27271737727089596,36.173814014465194,0.48184934398867235,22.528622337623055,0.14562709919080236,0.15119219282799445,1.0382146844104931,fit
NO2,6,random_forest,4,4,107,2,"27, 38, 92, 118","117.320, 58.310, 95.055, 107.660",91.0,-9.659999999999997,-0.10615384615384611,0.5,0.2439324819579699,36.463252376447706,0.4097649515548304,29.991869850996927,0.12916082518748756,0.14670858349560112,1.1358597568778424,fit
NO2,6,xgboost,4,4,107,2,"27, 38, 92, 118","122.641, 61.028, 96.501, 110.944",91.0,-11.697265625,-0.1285413804945055,0.5,0.2041420229664906,36.807248414401585,0.33155120655138237,36.331429651315716,0.13781996125985474,0.1560804800472509,1.1324954572651966,fit
NO2,7,pls,4,4,123,2,"45, 57, 146, 173","62.310, 71.648, 130.889, 153.149",128.0,90.83976929508523,0.7096856976178534,1.0,0.9994317768073213,1.8621659348306174,1.4349617552559824,-44.70203345665698,0.11757265763449874,0.1065778198116039,0.9064847385088904,fit
