gas_id,target_batch,model,budget,frozen_nrmse,light_nrmse,slope,d_ref,n_reference,n_test,ratio,delta_nrmse,window_set
NO2,8,random_forest,5,0.1954197837583011,0.1514304380185381,0.8963752005220154,0.9764482064106008,5,144,0.7748981966218432,0.043989345739763014,fit
NO2,8,xgboost,5,0.1924323096621681,0.1370470291912195,0.9965604896439886,1.102057667932457,5,144,0.7121830498829311,0.055385280470948595,fit
NO2,9,pls,5,0.1326317536492991,0.1337705445550895,0.9510320438665946,1.0102489022038643,5,176,1.0085861105991372,-0.0011387909057903878,fit
NO2,9,random_forest,5,0.1718266167249796,0.1434312934761752,0.8341868871750636,1.5749764780685056,5,176,0.8347443266356511,0.028395323248804394,fit
NO2,9,xgboost,5,0.172052570540527,0.1337111501804107,0.9287231882027918,1.364006491113117,5,176,0.7771528769395225,0.03834142036011631,fit
NO2,10,pls,5,0.0937224626065149,0.1175689897325189,0.7314866286147934,0.1212848852712183,5,138,1.254437692553187,-0.023846527126004005,held
NO2,10,random_forest,5,0.1856688312052988,0.1469107033322237,0.6787393841058335,1.85627261975645,5,138,0.791251296076619,0.038758127873075116,held
NO2,10,xgboost,5,0.1992833634394797,0.1598183543984246,0.6433741856738703,1.9201622852470817,5,138,0.8019653604800773,0.0394650090410551,held
NO2,11,pls,5,0.12472404831591,0.1307318405566843,0.9111861600478682,-0.0680259734806684,5,182,1.0481686757437294,-0.006007792240774301,held
NO2,11,random_forest,5,0.257063968293055,0.141449589877826,0.8444452172222185,1.4674626244158155,5,182,0.5502505497642218,0.11561437841522901,held
NO2,11,xgboost,5,0.2591877447290878,0.130694038591691,0.8761189146848669,1.7339724387538489,5,182,0.5042446691617192,0.1284937061373968,held
NO2,12,pls,5,0.1783628379858273,0.1388117638503299,0.9725432899961632,0.9951902289704074,5,144,0.7782549628491551,0.03955107413549741,held
NO2,12,random_forest,5,0.3532057076496466,0.2055997903491441,0.5868361080205068,3.048139202798356,5,144,0.5820964551147163,0.1476059173005025,held
NO2,12,xgboost,5,0.3475386021906975,0.2264349420281627,0.5257921229952344,3.296072058477522,5,144,0.6515389674724992,0.12110366016253479,held
NO2,13,pls,5,0.1441185089478762,0.1289604323791535,0.9871122900592598,0.4025961221850088,5,194,0.8948221385345794,0.0151580765687227,held
NO2,13,random_forest,5,0.2511566141493447,0.1450768649790781,0.9231258705790228,1.7037791123892054,5,194,0.5776350563987591,0.10607974917026661,held
NO2,13,xgboost,5,0.2589187062140269,0.146210969525029,0.97003143300299,2.09329242996202,5,194,0.5646983629068822,0.11270773668899792,held
NOx,4,pls,5,0.0957299318508368,0.1350406996928161,0.8244429217406334,1.3352129290905252,5,197,1.4106423882473043,-0.0393107678419793,fit
NOx,4,random_forest,5,0.0902620850209509,0.1296327022579627,0.7274805960147296,1.2337365540405234,5,197,1.4361811188814595,-0.039370617237011796,fit
NOx,4,xgboost,5,0.090485713534672,0.1286064678502688,0.7357847032041549,1.0719139261738613,5,197,1.421290310110555,-0.038120754315596805,fit
NOx,5,pls,5,0.099780434341423,0.1954674695114716,0.6419944665922015,1.8694208921788804,5,198,1.958975933524524,-0.09568703517004859,fit
NOx,5,random_forest,5,0.0919113527270852,0.169989364348085,0.6695802695254116,1.326985206200224,5,198,1.8494925741419441,-0.07807801162099981,fit
NOx,5,xgboost,5,0.0963315106573193,0.1677758753046335,0.6579559786631263,1.2607984191835642,5,198,1.7416510356768273,-0.0714443646473142,fit
NOx,6,pls,5,0.1016509067851692,0.1090538491708332,0.7644907769903352,1.1178238377262242,5,107,1.0728271160562246,-0.007402942385663996,fit
NOx,6,random_forest,5,0.0976632736567326,0.1004304645189997,0.8571412238886795,0.4754759097442427,5,107,1.0283339965849727,-0.0027671908622671076,fit
NOx,6,xgboost,5,0.0989270602247858,0.1109368869431711,0.7476862045339683,0.7576994246522323,5,107,1.1214008249218779,-0.012009826718385297,fit
NOx,7,pls,5,0.321197698232573,0.142356516844875,0.985420565597614,2.9237421261334458,5,107,0.4432052833136974,0.178841181387698,fit
NOx,7,random_forest,5,0.2928973370025678,0.1384760270956467,1.0430360831943364,2.736619587132887,5,107,0.47278008230724433,0.15442130990692113,fit
NOx,7,xgboost,5,0.2960575982009445,0.1338413572326006,0.8910428881037438,2.957912553236507,5,107,0.45207877806857655,0.16221624096834392,fit
NOx,8,pls,5,0.3499082047556124,0.1542114940577017,0.7866635887660345,3.7762697985692415,5,105,0.4407198572705895,0.1956967106979107,fit
NOx,8,random_forest,5,0.3212485860048769,0.1445874762305388,0.8705899580309446,3.550909089232127,5,105,0.4500797280656165,0.17666110977433808,fit
NOx,8,xgboost,5,0.331020801748334,0.1465730663390011,0.8240830730713606,3.51297475094728,5,105,0.44279110425947366,0.18444773540933287,fit
NOx,9,pls,5,0.4198521114588329,0.2209353686076883,0.6128701558507924,6.202833975812489,5,125,0.5262218828435054,0.19891674285114458,fit
NOx,9,random_forest,5,0.3948734600821519,0.2326040586315085,0.6380325093368306,6.629523559586569,5,125,0.5890597422858354,0.16226940145064342,fit
NOx,9,xgboost,5,0.3949161559939855,0.2624256798744399,0.6118017022317686,6.629825790038447,5,125,0.6645098608688893,0.13249047611954562,fit
NOx,10,pls,5,0.4585298388959065,0.3662113090015919,0.5039852242320094,6.472582597168913,5,110,0.7986640736040029,0.0923185298943146,held
NOx,10,random_forest,5,0.4230235481031335,0.1951331256295853,0.6588314447987234,5.976589789551152,5,110,0.4612819463705403,0.22789042247354818,held
NOx,10,xgboost,5,0.4262639961364408,0.195856416541772,0.6427937576665175,5.668988654020828,5,110,0.45947210723159754,0.2304075795946688,held
NOx,11,pls,5,0.3946415121166926,0.1114115144175358,0.9768015648097276,4.156686210907777,5,142,0.2823106819654396,0.2832299976991568,held
NOx,11,random_forest,5,0.3584895278671328,0.1185749805427706,0.999319284427682,3.980721616212496,5,142,0.33076274570206726,0.23991454732436218,held
NOx,11,xgboost,5,0.3562231676292494,0.1418604760126543,0.9973523347362976,3.421064647348257,5,142,0.39823483957197336,0.21436269161659507,held
NOx,12,pls,5,0.4148734594331006,0.171401794250723,0.6838625713101154,5.166074874338979,5,159,0.4131423458249972,0.24347166518237762,held
NOx,12,random_forest,5,0.3796635416854557,0.199767615691485,0.599315737536966,5.50886397905689,5,159,0.5261701315976998,0.1798959259939707,held
NOx,12,xgboost,5,0.3870422533581194,0.1923136181973102,0.6613956382159966,5.040091224629392,5,159,0.4968801636739329,0.19472863516080924,held
NOx,13,pls,5,0.35562241604763,0.1520203024107622,0.6854262011963199,5.275049815893311,5,174,0.4274767156140165,0.2036021136368678,held
NOx,13,random_forest,5,0.3219926180879939,0.13506015387034,0.7265677580218821,5.287853640391553,5,174,0.4194510876439747,0.1869324642176539,held
NOx,13,xgboost,5,0.3319397410356828,0.1304241311364932,0.7584233619844548,5.377380419922997,5,174,0.3929150837123564,0.2015156098991896,held
CO,4,pls,6,0.0583823520264781,0.0578819465304383,0.9521143993305636,0.3409832056222386,6,201,0.9914288226035695,0.0005004054960398019,fit
CO,4,random_forest,6,0.0546879344259304,0.0534278528220752,1.032750282935223,0.1624988489156544,6,201,0.9769586908505045,0.0012600816038552051,fit
CO,4,xgboost,6,0.0568490606368537,0.056380125630141,1.038970032740942,0.5396651102177658,6,201,0.9917512268195914,0.0004689350067127035,fit
CO,5,pls,6,0.0822174721446088,0.1105628555136953,0.7979784838550845,0.5090352377262793,6,139,1.3447610663489022,-0.0283453833690865,fit
CO,5,random_forest,6,0.0733907988273597,0.0948193394353992,0.8209496522618959,-0.2292792596907072,6,139,1.2919785715706238,-0.021428540608039504,fit
CO,5,xgboost,6,0.0690107902755066,0.0930138004226023,0.8070331567638325,-0.0144395391576946,6,139,1.3478153206371102,-0.024003010147095688,fit
CO,6,pls,6,0.0615553715562399,0.0636263967871017,1.0880039893429694,0.2792826837567097,6,134,1.0336449147897615,-0.002071025230861806,fit
CO,6,random_forest,6,0.0476180777189675,0.0468849137340168,1.051021698228689,-0.2649421633168643,6,134,0.9846032427163968,0.0007331639849506993,fit
CO,6,xgboost,6,0.0528854217363982,0.0548348647598082,1.08535562276299,-0.089651375643048,6,134,1.036861633308453,-0.0019494430234099983,fit
CO,7,pls,6,0.0857710136267991,0.0819063115726259,0.8650944674938166,0.8210368934552277,6,139,0.9549416301527107,0.0038647020541732052,fit
CO,7,random_forest,6,0.0593806397269783,0.0791136965079728,0.8550554500729357,0.1249188064749851,6,139,1.332314654603312,-0.019733056780994497,fit
CO,7,xgboost,6,0.0697857724722782,0.0907945481784521,0.844957180186707,0.556343540783102,6,139,1.3010466884853853,-0.021008775706173904,fit
CO,8,pls,6,0.0588818442499116,0.0556053583340914,0.9242989907478356,0.140755108208507,6,141,0.9443549033227654,0.0032764859158202,fit
CO,8,random_forest,6,0.048617904578622,0.0524968651943012,0.9047281478844652,-0.5145189249026747,6,141,1.0797846112311642,-0.003878960615679196,fit
CO,8,xgboost,6,0.0533142158383381,0.0587363872477208,0.9007898045600587,-0.2634838337831677,6,141,1.1017021693768145,-0.005422171409382705,fit
CO,9,pls,6,0.1327562316483089,0.0937294565739043,0.9501327391782592,2.536760990917493,6,202,0.7060267936966427,0.03902677507440461,fit
CO,9,random_forest,6,0.0912422264134439,0.0810064891179164,0.9326161672230088,0.7491574133067833,6,202,0.8878179797022211,0.0102357372955275,fit
CO,9,xgboost,6,0.0963448326513352,0.0827956735978198,0.9539075316188496,1.118087765383939,6,202,0.8593680773462049,0.013549159053515406,fit
CO,10,pls,6,0.1756550953007581,0.0990594880728736,1.0271634384143586,2.2607013821618422,6,146,0.5639431517956432,0.0765956072278845,held
CO,10,random_forest,6,0.1300943282644379,0.090795621045246,0.97501182341813,0.9677009842426408,6,146,0.6979214409769587,0.0392987072191919,held
CO,10,xgboost,6,0.1293286642113204,0.0951939016188905,0.988618382740132,0.8611815941620279,6,146,0.7360618947037574,0.03413476259242988,held
CO,11,pls,6,0.1442547854127872,0.111617419239117,0.8891726200947028,1.7673617564426962,6,189,0.7737519342580013,0.03263736617367019,held
CO,11,random_forest,6,0.099977689158321,0.1135586050852274,0.848884626228988,0.4833024888384278,6,189,1.1358394661973048,-0.013580915926906398,held
CO,11,xgboost,6,0.1093478810070328,0.127881095619421,0.8528871560142808,1.110581296324151,6,189,1.1694885574526699,-0.018533214612388188,held
CO,12,pls,6,0.1644128654450597,0.0984535309072325,0.7711857617714297,1.950834599652313,6,189,0.5988188980267592,0.06595933453782721,held
CO,12,random_forest,6,0.0943580757821741,0.0803100628552015,0.8681184051727071,0.4893017018125125,6,189,0.8511201843560006,0.014048012926972608,held
CO,12,xgboost,6,0.0928600412502785,0.0769042027068537,0.8548946115833815,0.8729315212193215,6,189,0.8281732559172545,0.01595583854342479,held
CO,13,pls,6,0.1174648205383987,0.11230604071529,0.8926574116966729,2.032536184223096,6,209,0.9560823419346874,0.0051587798231086945,held
CO,13,random_forest,6,0.0786730254450533,0.0939163178143307,0.8610148286520654,0.8035395949212253,6,209,1.193755004120486,-0.015243292369277406,held
CO,13,xgboost,6,0.0867562096347296,0.0987350483457715,0.8552348404053841,1.416403400487343,6,209,1.1380747125937902,-0.011978838711041898,held
NO2,4,pls,6,0.1409191149857765,0.1191027528321555,0.7407815083656691,1.1435873449793863,6,191,0.8451852173793243,0.021816362153620997,fit
NO2,4,random_forest,6,0.1131850482044795,0.1089011203795961,0.7871268480369671,0.6230300281532456,6,191,0.9621511154269768,0.0042839278248834045,fit
NO2,4,xgboost,6,0.112484996891412,0.112789969851845,0.7541882322854974,0.6597134332140754,6,191,1.0027112323319651,-0.0003049729604329976,fit
NO2,5,pls,6,0.1359637437079492,0.1115508795577897,1.0259904020612116,0.6389010559132317,6,195,0.8204457785260867,0.024412864150159502,fit
NO2,5,random_forest,6,0.1221020467552883,0.1092633516801219,0.9512317835199828,0.8249543479281874,6,195,0.8948527447627708,0.012838695075166398,fit
NO2,5,xgboost,6,0.1254668536207586,0.1081024526827847,1.0704247675383949,0.4797969238387915,6,195,0.8616016865262257,0.017364400937973895,fit
NO2,6,pls,6,0.1456270991908023,0.148457947877615,2.3458307574757677,2.71667550411456,6,107,1.0194390240727358,-0.002830848686812687,fit
NO2,6,random_forest,6,0.1291608251874875,0.1413322322729598,2.1117171406941773,2.971372077775166,6,107,1.0942345100985884,-0.012171407085472291,fit
NO2,6,xgboost,6,0.1378199612598547,0.1520206970864407,2.535364153811452,3.1682318568529078,6,107,1.1030383095218768,-0.014200735826585986,fit
NO2,7,pls,6,0.1175726576344987,0.1109662834644846,0.9132506163926232,0.1692371605192356,6,123,0.9438102846109722,0.006606374170014098,fit
NO2,7,random_forest,6,0.1318241008732545,0.1216105303532494,1.085062074868142,0.3022305240253758,6,123,0.9225212199260499,0.0102135705200051,fit
NO2,7,xgboost,6,0.1333209424912854,0.1272068269829479,0.9610139454575743,0.5889042888086512,6,123,0.9541398718454369,0.0061141155083374865,fit
NO2,8,pls,6,0.2407391078243416,0.1253448787809287,0.8709025957075539,1.209425833289399,6,144,0.5206668742512256,0.1153942290434129,fit
NO2,8,random_forest,6,0.1954197837583011,0.1516667120080401,0.8956516257328685,0.8285096035561398,6,144,0.776107255320804,0.043753071750261,fit
NO2,8,xgboost,6,0.1924323096621681,0.1375765801320859,0.9942104926881248,0.9503259334251474,6,144,0.7149349315279421,0.05485572953008219,fit
NO2,9,pls,6,0.1326317536492991,0.1338476375585746,0.9502517793199856,0.8383444350771581,6,176,1.0091673666058167,-0.0012158839092754892,fit
NO2,9,random_forest,6,0.1718266167249796,0.1470838880716963,0.8182589794371021,1.6537035309998322,6,176,0.8560017701280487,0.02474272865328328,fit
NO2,9,xgboost,6,0.172052570540527,0.1385009010690635,0.9053373750584296,1.5946680494626655,6,176,0.8049917570771753,0.03355166947146351,fit
NO2,10,pls,6,0.0937224626065149,0.1150146859084205,0.7392602957425478,0.024311641966675,6,138,1.2271837797444465,-0.021292223301905597,held
NO2,10,random_forest,6,0.1856688312052988,0.1130285681962276,0.8223332927397411,1.630981251649558,6,138,0.6087643653621593,0.07264026300907121,held
NO2,10,xgboost,6,0.1992833634394797,0.1241830226767089,0.7725099569767474,1.712872010277567,6,138,0.6231479664604417,0.07510034076277079,held
NO2,11,pls,6,0.12472404831591,0.1256387868306441,0.912800836239187,0.099940968146238,6,182,1.0073340989735773,-0.0009147385147341147,held
NO2,11,random_forest,6,0.257063968293055,0.1371866048174186,0.8589431308215745,1.992973489164023,6,182,0.5336671869198906,0.1198773634756364,held
NO2,11,xgboost,6,0.2591877447290878,0.1304635690007743,0.8653850043421324,2.0049058349865043,6,182,0.5033554697469953,0.1287241757283135,held
NO2,12,pls,6,0.1783628379858273,0.1485792125767705,1.1179779035480175,0.827931555462507,6,144,0.8330166432347113,0.029783625409056796,held
NO2,12,random_forest,6,0.3532057076496466,0.1631339704978593,0.8907753621644362,2.9004211561778144,6,144,0.4618667449725243,0.1900717371517873,held
NO2,12,xgboost,6,0.3475386021906975,0.1488059362980049,1.0349203708736938,3.1151735754454544,6,144,0.4281709581612283,0.1987326658926926,held
NO2,13,pls,6,0.1441185089478762,0.1268978694582421,1.007722495040162,0.8452893355241283,6,194,0.8805105630404326,0.017220639489634093,held
NO2,13,random_forest,6,0.2511566141493447,0.1494426280911875,1.0214568601683092,2.4735124744162653,6,194,0.5950176888526008,0.10171398605815721,held
NO2,13,xgboost,6,0.2589187062140269,0.1585355178449195,1.039219117112706,2.672862710179514,6,194,0.6122984320563968,0.1003831883691074,held
NOx,4,pls,6,0.0957299318508368,0.1309115083384232,0.8338002658301753,1.3192814098907348,6,197,1.3675086340017997,-0.035181576487586394,fit
NOx,4,random_forest,6,0.0902620850209509,0.1189218175932685,0.7554323215598567,1.0524170784995504,6,197,1.3175168462557156,-0.028659732572317603,fit
NOx,4,xgboost,6,0.090485713534672,0.1281445004720621,0.7367657002406671,1.00367043904728,6,197,1.4161848922477707,-0.03765878693739011,fit
NOx,5,pls,6,0.099780434341423,0.1878853069040409,0.648842661151261,1.7043441916161088,6,198,1.882987462864169,-0.0881048725626179,fit
NOx,5,random_forest,6,0.0919113527270852,0.1598354961860339,0.6811011522191259,1.1417568583294515,6,198,1.7390179933553764,-0.0679241434589487,fit
NOx,5,xgboost,6,0.0963315106573193,0.1464188349134038,0.692113457775455,1.066734374610481,6,198,1.5199474597077631,-0.05008732425608449,fit
NOx,6,pls,6,0.1016509067851692,0.1066193764818419,0.762900768692772,0.938935283197062,6,107,1.0488777705365004,-0.004968469696672695,fit
NOx,6,random_forest,6,0.0976632736567326,0.1006786740365546,0.8578248087429239,0.3489933538722147,6,107,1.0308754792555956,-0.0030154003798220086,fit
NOx,6,xgboost,6,0.0989270602247858,0.1103114024118305,0.7465561996547418,0.604769570352696,6,107,1.1150781410180064,-0.011384342187044705,fit
NOx,7,pls,6,0.321197698232573,0.1238455066677978,1.0236181978398562,3.638439454273101,6,107,0.3855740789839773,0.19735219156477518,fit
NOx,7,random_forest,6,0.2928973370025678,0.1235708317429088,1.0424923093492169,3.3717432375906355,6,107,0.42189127769989065,0.16932650525965903,fit
NOx,7,xgboost,6,0.2960575982009445,0.1296120405126082,0.8868841653577553,3.509686680138614,6,107,0.43779332569142854,0.16644555768833633,fit
NOx,8,pls,6,0.3499082047556124,0.1498006412020664,0.8954306061086462,3.773870019387235,6,105,0.42811411440521147,0.200107563553546,fit
NOx,8,random_forest,6,0.3212485860048769,0.148841295021468,0.9469248101692902,3.518435156366924,6,105,0.46332124562007704,0.17240729098340887,fit
NOx,8,xgboost,6,0.331020801748334,0.1466746609372527,0.914333643950006,3.4831695872477653,6,105,0.44309801729247644,0.18434614081108128,fit
NOx,9,pls,6,0.4198521114588329,0.1726083946658919,0.7385373879186933,6.278105206080684,6,125,0.4111171289960665,0.247243716792941,fit
NOx,9,random_forest,6,0.3948734600821519,0.2103847905768709,0.6721092002851701,6.863965756985515,6,125,0.5327904046351992,0.184488669505281,fit
NOx,9,xgboost,6,0.3949161559939855,0.2131074880253891,0.691010653882722,6.7889303654455135,6,125,0.5396271709598902,0.1818086679685964,fit
NOx,10,pls,6,0.4585298388959065,0.2303430651275939,0.6846822383534106,6.485354298941921,6,110,0.5023513097473367,0.2281867737683126,held
NOx,10,random_forest,6,0.4230235481031335,0.1860524048278055,0.6720235205630744,6.222097361307021,6,110,0.4398157163166855,0.23697114327532798,held
NOx,10,xgboost,6,0.4262639961364408,0.2048749915106752,0.6306435327083573,6.031864631783987,6,110,0.4806293596635306,0.22138900462576558,held
NOx,11,pls,6,0.3946415121166926,0.11356103633432,0.9765753765638652,4.627188406221251,6,142,0.2877574528975067,0.2810804757823726,held
NOx,11,random_forest,6,0.3584895278671328,0.1053921015192724,1.0486945774442495,4.595062439260895,6,142,0.29398934508997415,0.25309742634786037,held
NOx,11,xgboost,6,0.3562231676292494,0.1183290668948361,1.047622297649111,4.052334149821106,6,142,0.33217678592424077,0.23789410073441328,held
NOx,12,pls,6,0.4148734594331006,0.171559200375992,0.6832347867745281,5.339849338229349,6,159,0.41352175338093994,0.2433142590571086,held
NOx,12,random_forest,6,0.3796635416854557,0.2016765952154088,0.5945657476012435,5.674092210460432,6,159,0.531198213871413,0.1779869464700469,held
NOx,12,xgboost,6,0.3870422533581194,0.1916272560374789,0.6504224952525597,5.308377700413425,6,159,0.4951068116590659,0.19541499732064052,held
NOx,13,pls,6,0.35562241604763,0.1472510309351115,0.7198895632157465,5.279936098414724,6,174,0.41406566147222157,0.20837138511251851,held
NOx,13,random_forest,6,0.3219926180879939,0.1347413081912942,0.7189575610033047,5.467842652225745,6,174,0.4184608609706456,0.1872513098966997,held
NOx,13,xgboost,6,0.3319397410356828,0.1300163224578866,0.7617614510117691,5.47564866869468,6,174,0.3916865213313224,0.2019234185777962,held
CO,4,pls,8,0.0583823520264781,0.0586681015157914,0.9539202663435288,0.2292667246778224,8,201,1.004894449767692,-0.0002857494893133,fit
CO,4,random_forest,8,0.0546879344259304,0.0537150635544415,1.0508698524341231,0.1316847871839765,8,201,0.9822105025230645,0.0009728708714889026,fit
CO,4,xgboost,8,0.0568490606368537,0.0555374275425328,1.0549423023246332,0.4016043024115225,8,201,0.976927796525971,0.0013116330943209048,fit
CO,5,pls,8,0.0822174721446088,0.1013775421843448,0.802207824715238,0.3400652432017673,8,139,1.2330413419429411,-0.019160070039736007,fit
CO,5,random_forest,8,0.0733907988273597,0.082254646556033,0.8402534602567682,-0.1117815592854512,8,139,1.1207760083048572,-0.008863847728673296,fit
CO,5,xgboost,8,0.0690107902755066,0.0855105326655702,0.8102193177478717,-0.0688723386922003,8,139,1.239089312326274,-0.01649974239006359,fit
CO,6,pls,8,0.0615553715562399,0.0669461362266375,1.1074910390545476,0.4360623341562472,8,134,1.0875758611167239,-0.005390764670397605,fit
CO,6,random_forest,8,0.0476180777189675,0.0474264863106255,1.060910130079732,-0.3020430790700644,8,134,0.9959764984745346,0.000191591408341997,fit
CO,6,xgboost,8,0.0528854217363982,0.0557472910900461,1.087107509509636,-0.1891455178918012,8,134,1.0541145226734239,-0.0028618693536478987,fit
CO,7,pls,8,0.0857710136267991,0.0813290171331938,0.8640833757705622,0.6650535253550836,8,139,0.9482109828743193,0.004441996493605299,fit
CO,7,random_forest,8,0.0593806397269783,0.0747673886415147,0.8608392130899064,-0.0221957460553924,8,139,1.2591206323354205,-0.015386748914536404,fit
CO,7,xgboost,8,0.0697857724722782,0.0872535064928187,0.848309124832983,0.3527290914910566,8,139,1.2503050894432588,-0.0174677340205405,fit
CO,8,pls,8,0.0588818442499116,0.0530319035806453,0.9257182209107062,-0.0074041023440914,8,141,0.9006494999640728,0.0058499406692663,fit
CO,8,random_forest,8,0.048617904578622,0.0516811886913845,0.9085187800082928,-0.4498889923997031,8,141,1.0630073249621184,-0.0030632841127625,fit
CO,8,xgboost,8,0.0533142158383381,0.0569581250290536,0.903121108947706,-0.2867305661849268,8,141,1.0683477968008521,-0.0036439091907154997,fit
CO,9,pls,8,0.1327562316483089,0.0899359707966741,0.9573227148916617,2.1007650685393706,8,202,0.6774519710300901,0.0428202608516348,fit
CO,9,random_forest,8,0.0912422264134439,0.0797824942663233,0.9381409327998788,0.591871990763288,8,202,0.8744031946875851,0.011459732147120594,fit
CO,9,xgboost,8,0.0963448326513352,0.0796263446351636,0.9670270325910364,0.87918228607644,8,202,0.8264723954975919,0.016718488016171595,fit
CO,10,pls,8,0.1756550953007581,0.1010113546549493,1.1981824260634224,2.894694507440061,8,146,0.5750550787154612,0.0746437406458088,held
CO,10,random_forest,8,0.1300943282644379,0.0914360391983493,1.0633443723065263,1.2989865059225387,8,146,0.7028441625255997,0.03865828906608859,held
CO,10,xgboost,8,0.1293286642113204,0.0948336651416725,1.1012316281744892,1.2582331472286885,8,146,0.733276460558784,0.03449499906964788,held
CO,11,pls,8,0.1442547854127872,0.1079409980074919,0.8816247695087921,1.5078578339224016,8,189,0.7482663240503056,0.036313787405295284,held
CO,11,random_forest,8,0.099977689158321,0.1060705913409179,0.8500744630634418,0.3083678223569838,8,189,1.060942618637128,-0.006092902182596893,held
CO,11,xgboost,8,0.1093478810070328,0.1099730013930606,0.8916090047137462,0.8517866131280298,8,189,1.0057168038399171,-0.0006251203860277998,held
CO,12,pls,8,0.1644128654450597,0.0960211346777197,0.782613548388306,1.704380472821464,8,189,0.5840244582915938,0.06839173076734001,held
CO,12,random_forest,8,0.0943580757821742,0.0802472924905624,0.8703536162578122,0.375242808559814,8,189,0.8504549486131259,0.014110783291611806,held
CO,12,xgboost,8,0.0928600412502785,0.0759995376608065,0.8546735563425595,0.6698653972136791,8,189,0.818431013356658,0.016860503589471998,held
CO,13,pls,8,0.1174648205383987,0.1127649789407746,0.8897707930436926,1.9519259651804888,8,209,0.9599893689354615,0.004699841597624099,held
CO,13,random_forest,8,0.0786730254450533,0.0915474878229428,0.8644622824408682,0.5781745462642965,8,209,1.1636451923014104,-0.0128744623778895,held
CO,13,xgboost,8,0.0867562096347296,0.0974137270546317,0.8501534758648975,1.1288672076028612,8,209,1.1228444334390995,-0.01065751741990209,held
NO2,4,pls,8,0.1409191149857765,0.1145894724415393,0.7968335422805403,1.0302897316303852,8,191,0.8131577639634286,0.026329642544237197,fit
NO2,4,random_forest,8,0.1131850482044795,0.0973994087089787,0.8791820132660982,0.4705780194845508,8,191,0.8605324665588113,0.015785639495500797,fit
NO2,4,xgboost,8,0.112484996891412,0.0997516237757711,0.848731592249319,0.531457306297609,8,191,0.8867993646483083,0.012733373115640906,fit
NO2,5,pls,8,0.1359637437079492,0.1117144450579212,1.024268841799561,0.5744576086844287,8,195,0.8216487867374731,0.024249298650027992,fit
NO2,5,random_forest,8,0.1221020467552883,0.1067611681201287,0.9499034649251844,0.64627212987977,8,195,0.8743601844291347,0.015340878635159594,fit
NO2,5,xgboost,8,0.1254668536207586,0.1078972812851251,1.0701674471529783,0.4679462489257981,8,195,0.8599664227753728,0.0175695723356335,fit
NO2,6,pls,8,0.1456270991908023,0.1475712340144904,2.2712815588595343,2.31574996506354,8,107,1.0133500896089462,-0.001944134823688104,fit
NO2,6,random_forest,8,0.1291608251874875,0.140294532879416,2.0611061516376514,2.5203185828731414,8,107,1.0862003450021864,-0.011133707691928507,fit
NO2,6,xgboost,8,0.1378199612598547,0.1509307507974522,2.4348659792164757,2.7030904154597377,8,107,1.0951298303797774,-0.013110789537597478,fit
NO2,7,pls,8,0.1175726576344987,0.1046030118569895,1.034166174199167,0.327412783466191,8,123,0.8896882486247075,0.012969645777509198,fit
NO2,7,random_forest,8,0.1318241008732545,0.1189404570221482,1.1997069470121728,0.2901822038943618,8,123,0.9022664007130715,0.012883643851106297,fit
NO2,7,xgboost,8,0.1333209424912854,0.1130260605057874,1.0709940791776618,0.4937903708399221,8,123,0.8477742385685235,0.020294881985498003,fit
NO2,8,pls,8,0.2407391078243416,0.1206099138115437,0.8737093984402907,1.3254657195294015,8,144,0.5009984248157482,0.1201291940127979,fit
NO2,8,random_forest,8,0.1954197837583011,0.1412224213708366,0.9053120531728068,0.8933908866706166,8,144,0.7226618444399835,0.054197362387464504,fit
NO2,8,xgboost,8,0.1924323096621681,0.130101588301325,0.997467485273226,0.9918739582798992,8,144,0.6760901458270174,0.06233072136084308,fit
NO2,9,pls,8,0.1326317536492991,0.1320868459402835,1.1382325257254684,1.0566873041968765,8,176,0.9958915742722031,0.0005449077090156074,fit
NO2,9,random_forest,8,0.1718266167249796,0.1342027470901511,0.9969517172182284,1.4055495834444058,8,176,0.7810358467626228,0.0376238696348285,fit
NO2,9,xgboost,8,0.172052570540527,0.1327640662620393,1.0261884822271918,1.327193881235877,8,176,0.7716482575351392,0.03928850427848771,fit
NO2,10,pls,8,0.0937224626065149,0.1003451856355696,0.8325171252474519,-0.0233287781166674,8,138,1.0706631350144904,-0.0066227230290547,held
NO2,10,random_forest,8,0.1856688312052988,0.1067364789293358,0.9094395724392672,1.485874426925463,8,138,0.5748755902454867,0.07893235227596301,held
NO2,10,xgboost,8,0.1992833634394797,0.1164580093599542,0.8460925872082814,1.5944985318004938,8,138,0.5843840015040759,0.08282535407952549,held
NO2,11,pls,8,0.12472404831591,0.1298628282008682,1.0318440198943577,0.2076991088669954,8,182,1.0412011953937088,-0.0051387798849582,held
NO2,11,random_forest,8,0.257063968293055,0.1383786362047343,0.9639127798844774,1.6610583636266938,8,182,0.5383042871530775,0.11868533208832069,held
NO2,11,xgboost,8,0.2591877447290878,0.1300601918594164,0.917034328953076,1.7846198471560286,8,182,0.5017991571914787,0.1291275528696714,held
NO2,12,pls,8,0.1783628379858273,0.1363165435665206,1.1444394188654126,0.7252354893926303,8,144,0.7642653879355311,0.04204629441930671,held
NO2,12,random_forest,8,0.3532057076496466,0.1601124361112037,0.879173304580936,2.8282839486779747,8,144,0.45331214259431835,0.19309327153844288,held
